Model;Sku;Product Name;Description;Meta Tag Title;Meta Tag Description;Meta Tag Keywords;Product Tags;Width;Metal;Manufacturer;Category1;Category 2;Category 3;Stone Breakdown;Diamond CTTW provided;Color;Clarity;Price ;;;;
51010;51010;Platinum Square Halo Diamond Engagement Ring ;This gorgeous diamond engagement ring features a square shaped halo with three rows of delicately set pave diamonds flowing down the band to beautifully highlight the square shaped center stone of your choice. Crafted with pride in USA. ;Platinum Square Halo Diamond Engagement Ring ;This gorgeous diamond engagement ring features a square shaped halo with three rows of delicately set pave diamonds flowing down the band to beautifully highlight the square shaped center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Platinum;Overnight;Halo;Pave;;56;0.33 ctw;G-H;SI1-SI2;$2 395,00 ;;;;
51010;51010;Palladium Square Halo Diamond Engagement Ring ;This gorgeous diamond engagement ring features a square shaped halo with three rows of delicately set pave diamonds flowing down the band to beautifully highlight the square shaped center stone of your choice. Crafted with pride in USA. ;Palladium Square Halo Diamond Engagement Ring ;This gorgeous diamond engagement ring features a square shaped halo with three rows of delicately set pave diamonds flowing down the band to beautifully highlight the square shaped center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Palladium;Overnight;Halo;Pave;;56;0.33 ctw;G-H;SI1-SI2;$1 475,00 ;;;;
51021;51021;14k White Gold Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;14k White Gold Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k White Gold ;Overnight;Halo;Pave;Modern;68;0.33 ctw;G-H;SI1-SI2;$1 995,00 ;;;;
51021;51021;14k Yellow Gold Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;14k Yellow Gold Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Yellow Gold ;Overnight;Halo;Pave;Modern;68;0.33 ctw;G-H;SI1-SI2;$1 995,00 ;;;;
51021;51021;14k Rose Gold Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;14k Rose Gold Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Rose Gold ;Overnight;Halo;Pave;Modern;68;0.33 ctw;G-H;SI1-SI2;$1 995,00 ;;;;
51021;51021;18k White Gold Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;18k White Gold Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k White Gold ;Overnight;Halo;Pave;Modern;68;0.33 ctw;G-H;SI1-SI2;$2 395,00 ;;;;
51021;51021;18k Yellow Gold Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;18k Yellow Gold Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Yellow Gold ;Overnight;Halo;Pave;Modern;68;0.33 ctw;G-H;SI1-SI2;$2 395,00 ;;;;
51021;51021;18k Rose Gold Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;18k Rose Gold Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Rose Gold ;Overnight;Halo;Pave;Modern;68;0.33 ctw;G-H;SI1-SI2;$2 395,00 ;;;;
51021;51021;Platinum Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;Platinum Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Platinum;Overnight;Halo;Pave;Modern;68;0.33 ctw;G-H;SI1-SI2;$3 295,00 ;;;;
51021;51021;Palladium Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;Palladium Twisted Cushion Halo Diamond Engagement Ring ;This stunning, modern diamond enagement ring features three rows of pave set diamonds twisted on the band with a cushion shaped halo encompassing the beautiful cushion shaped center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Palladium;Overnight;Halo;Pave;Modern;68;0.33 ctw;G-H;SI1-SI2;$1 950,00 ;;;;
84764;84764;14k White Gold Bypass Cushion Halo Engagement Ring;Modern and beautiful, this diamond engagement ring features a bypass style shank with a cushion halo of pave set diamonds to highlight the cushion shaped center stone of your choice. ;14k White Gold Bypass Cushion Halo Engagement Ring;Modern and beautiful, this diamond engagement ring features a bypass style shank with a cushion halo of pave set diamonds to highlight the cushion shaped center stone of your choice. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k White Gold ;Overnight;Halo;Modern;;24;0.13 ctw;G-H;SI1-SI2;$895,00 ;;;;
84764;84764;14k Yellow Gold Bypass Cushion Halo Engagement Ring;Modern and beautiful, this diamond engagement ring features a bypass style shank with a cushion halo of pave set diamonds to highlight the cushion shaped center stone of your choice. ;14k Yellow Gold Bypass Cushion Halo Engagement Ring;Modern and beautiful, this diamond engagement ring features a bypass style shank with a cushion halo of pave set diamonds to highlight the cushion shaped center stone of your choice. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Yellow Gold ;Overnight;Halo;Modern;;24;0.13 ctw;G-H;SI1-SI2;$895,00 ;;;;
84764;84764;14k Rose Gold Bypass Cushion Halo Engagement Ring;Modern and beautiful, this diamond engagement ring features a bypass style shank with a cushion halo of pave set diamonds to highlight the cushion shaped center stone of your choice. ;14k Rose Gold Bypass Cushion Halo Engagement Ring;Modern and beautiful, this diamond engagement ring features a bypass style shank with a cushion halo of pave set diamonds to highlight the cushion shaped center stone of your choice. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Rose Gold ;Overnight;Halo;Modern;;24;0.13 ctw;G-H;SI1-SI2;$895,00 ;;;;
84764;84764;18k White Gold Bypass Cushion Halo Engagement Ring;Modern and beautiful, this diamond engagement ring features a bypass style shank with a cushion halo of pave set diamonds to highlight the cushion shaped center stone of your choice. ;18k White Gold Bypass Cushion Halo Engagement Ring;Modern and beautiful, this diamond engagement ring features a bypass style shank with a cushion halo of pave set diamonds to highlight the cushion shaped center stone of your choice. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k White Gold ;Overnight;Halo;Modern;;24;0.13 ctw;G-H;SI1-SI2;$1 175,00 ;;;;
84764;84764;18k Yellow Gold Bypass Cushion Halo Engagement Ring;Modern and beautiful, this diamond engagement ring features a bypass style shank with a cushion halo of pave set diamonds to highlight the cushion shaped center stone of your choice. ;18k Yellow Gold Bypass Cushion Halo Engagement Ring;Modern and beautiful, this diamond engagement ring features a bypass style shank with a cushion halo of pave set diamonds to highlight the cushion shaped center stone of your choice. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Yellow Gold ;Overnight;Halo;Modern;;24;0.13 ctw;G-H;SI1-SI2;$1 175,00 ;;;;
84764;84764;18k Rose Gold Bypass Cushion Halo Engagement Ring;Modern and beautiful, this diamond engagement ring features a bypass style shank with a cushion halo of pave set diamonds to highlight the cushion shaped center stone of your choice. ;18k Rose Gold Bypass Cushion Halo Engagement Ring;Modern and beautiful, this diamond engagement ring features a bypass style shank with a cushion halo of pave set diamonds to highlight the cushion shaped center stone of your choice. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Rose Gold ;Overnight;Halo;Modern;;24;0.13 ctw;G-H;SI1-SI2;$1 175,00 ;;;;
