Model;Sku;Product Name;Description;Meta Tag Title;Meta Tag Description;Meta Tag Keywords;Product Tags;Width;Metal;Manufacturer;Category1;Category 2;Category 3;Stone Breakdown;Diamond CTTW provided;Color;Clarity;Price ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
811599;811599;Platinum Traditional Five Stone Anniversary Band;This elegant and tradtional five stone diamond anniversary band features five round cut diamonds set on a high polished band. Crafted with pride in USA.;Platinum Traditional Five Stone Anniversary Band;This elegant and tradtional five stone diamond anniversary band features five round cut diamonds set on a high polished band. Crafted with pride in USA.;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;2mm;Platinum;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 650,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
811599;811599;Palladium Traditional Five Stone Anniversary Band;This elegant and tradtional five stone diamond anniversary band features five round cut diamonds set on a high polished band. Crafted with pride in USA.;Palladium Traditional Five Stone Anniversary Band;This elegant and tradtional five stone diamond anniversary band features five round cut diamonds set on a high polished band. Crafted with pride in USA.;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;2mm;Palladium;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 195,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122808;8122808;14k White Gold Five Stone Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five round cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;14k White Gold Five Stone Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five round cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.6mm;14k White Gold;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 450,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122808;8122808;14k Yellow Gold Five Stone Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five round cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;14k Yellow Gold Five Stone Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five round cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.6mm;14k Yellow Gold;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 450,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122808;8122808;14k Rose Gold Five Stone Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five round cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;14k Rose Gold Five Stone Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five round cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.6mm;14k Rose Gold;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 450,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122808;8122808;18k White Gold Five Stone Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five round cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;18k White Gold Five Stone Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five round cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.6mm;18k White Gold;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 650,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122808;8122808;18k Yellow Gold Five Stone Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five round cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;18k Yellow Gold Five Stone Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five round cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.6mm;18k Yellow Gold;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 650,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122808;8122808;18k Rose Gold Five Stone Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five round cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;18k Rose Gold Five Stone Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five round cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.6mm;18k Rose Gold;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 650,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122808;8122808;Platinum Five Stone Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five round cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;Platinum Five Stone Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five round cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.6mm;Platinum;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 950,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122808PR;8122808PR;14k White Gold Five Stone Princess Cut Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five princess cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;14k White Gold Five Stone Princess Cut Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five princess cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.4mm;14k White Gold;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 250,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122808PR;8122808PR;14k Rose Gold Five Stone Princess Cut Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five princess cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;14k Rose Gold Five Stone Princess Cut Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five princess cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.4mm;14k Yellow Gold;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 250,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122808PR;8122808PR;14k Yellow Gold Five Stone Princess Cut Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five princess cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;14k Yellow Gold Five Stone Princess Cut Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five princess cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.4mm;14k Rose Gold;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 250,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122808PR;8122808PR;18k White Gold Five Stone Princess Cut Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five princess cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;18k White Gold Five Stone Princess Cut Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five princess cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.4mm;18k White Gold;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 395,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122808PR;8122808PR;18k Yellow Gold Five Stone Princess Cut Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five princess cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;18k Yellow Gold Five Stone Princess Cut Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five princess cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.4mm;18k Yellow Gold;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 395,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122808PR;8122808PR;18k Rose Gold Five Stone Princess Cut Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five princess cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;18k Rose Gold Five Stone Princess Cut Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five princess cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.4mm;18k Rose Gold;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 395,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122808PR;8122808PR;Platinum Five Stone Princess Cut Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five princess cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;Platinum Five Stone Princess Cut Trellis Anniversary Band;Traditional and elegant, this five stone anniversary band features five princess cut diamonds in a trellis style setting. A perfect compliment to any engagement ring. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.4mm;Platinum;Stuller;Diamond;;;5;0.50 ctw;G-H;SI2;$1 750,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122641;8122641;14k White Gold Graduating Five Stone Anniversary Band;This stunning five stone anniversary band features five graduating round diamonds set in a modern V shape tension setting. Crafted with pride in USA.;14k White Gold Graduating Five Stone Anniversary Band;This stunning five stone anniversary band features five graduating round diamonds set in a modern V shape tension setting. Crafted with pride in USA.;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.5mm;14k White Gold;Stuller;Diamond;;;5;0.75 ctw;G-H;SI2;$1 950,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122641;8122641;14k Yellow Gold Graduating Five Stone Anniversary Band;This stunning five stone anniversary band features five graduating round diamonds set in a modern V shape tension setting. Crafted with pride in USA.;14k Yellow Gold Graduating Five Stone Anniversary Band;This stunning five stone anniversary band features five graduating round diamonds set in a modern V shape tension setting. Crafted with pride in USA.;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.5mm;14k Yellow Gold;Stuller;Diamond;;;5;0.75 ctw;G-H;SI2;$1 950,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8122641;8122641;14k Rose Gold Graduating Five Stone Anniversary Band;This stunning five stone anniversary band features five graduating round diamonds set in a modern V shape tension setting. Crafted with pride in USA.;14k Rose Gold Graduating Five Stone Anniversary Band;This stunning five stone anniversary band features five graduating round diamonds set in a modern V shape tension setting. Crafted with pride in USA.;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;3.5mm;14k Rose Gold;Stuller;Diamond;;;5;0.75 ctw;G-H;SI2;$1 950,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
