Model;Sku;Product Name;Description;Meta Tag Title;Meta Tag Description;Meta Tag Keywords;Product Tags;Width;Metal;Manufacturer;Category1;Category 2;Category 3;Stone Breakdown;Diamond CTTW provided;Color;Clarity;Price ;;;;
84891-E;84891-E;14k Rose Gold Twisted Pave Diamond Engagement Ring;Stylish and breathtaking, this diamond engagement ring features pave set diamonds set along the twisted shank which leads up to the beautiful center stone of your choice. Crafted with pride in USA. ;14k Rose Gold Twisted Pave Diamond Engagement Ring;Stylish and breathtaking, this diamond engagement ring features pave set diamonds set along the twisted shank which leads up to the beautiful center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Rose Gold;Overnight;Pave;Modern;;60;0.20 ctw;G-H;SI1-SI2;$1 350,00 ;;;;
84891-E;84891-E;18k White Gold Twisted Pave Diamond Engagement Ring;Stylish and breathtaking, this diamond engagement ring features pave set diamonds set along the twisted shank which leads up to the beautiful center stone of your choice. Crafted with pride in USA. ;18k White Gold Twisted Pave Diamond Engagement Ring;Stylish and breathtaking, this diamond engagement ring features pave set diamonds set along the twisted shank which leads up to the beautiful center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k White Gold;Overnight;Pave;Modern;;60;0.20 ctw;G-H;SI1-SI2;$1 695,00 ;;;;
84891-E;84891-E;18k Yellow Gold Twisted Pave Diamond Engagement Ring;Stylish and breathtaking, this diamond engagement ring features pave set diamonds set along the twisted shank which leads up to the beautiful center stone of your choice. Crafted with pride in USA. ;18k Yellow Gold Twisted Pave Diamond Engagement Ring;Stylish and breathtaking, this diamond engagement ring features pave set diamonds set along the twisted shank which leads up to the beautiful center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Yellow Gold ;Overnight;Pave;Modern;;60;0.20 ctw;G-H;SI1-SI2;$1 695,00 ;;;;
84891-E;84891-E;18k Rose  Gold Twisted Pave Diamond Engagement Ring;Stylish and breathtaking, this diamond engagement ring features pave set diamonds set along the twisted shank which leads up to the beautiful center stone of your choice. Crafted with pride in USA. ;18k Rose  Gold Twisted Pave Diamond Engagement Ring;Stylish and breathtaking, this diamond engagement ring features pave set diamonds set along the twisted shank which leads up to the beautiful center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Rose Gold;Overnight;Pave;Modern;;60;0.20 ctw;G-H;SI1-SI2;$1 695,00 ;;;;
84891-E;84891-E;Platinum Twisted Pave Diamond Engagement Ring;Stylish and breathtaking, this diamond engagement ring features pave set diamonds set along the twisted shank which leads up to the beautiful center stone of your choice. Crafted with pride in USA. ;Platinum Twisted Pave Diamond Engagement Ring;Stylish and breathtaking, this diamond engagement ring features pave set diamonds set along the twisted shank which leads up to the beautiful center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Platinum;Overnight;Pave;Modern;;60;0.20 ctw;G-H;SI1-SI2;$2 495,00 ;;;;
84891-E;84891-E;Palladium Twisted Pave Diamond Engagement Ring;Stylish and breathtaking, this diamond engagement ring features pave set diamonds set along the twisted shank which leads up to the beautiful center stone of your choice. Crafted with pride in USA. ;Palladium Twisted Pave Diamond Engagement Ring;Stylish and breathtaking, this diamond engagement ring features pave set diamonds set along the twisted shank which leads up to the beautiful center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Palladium;Overnight;Pave;Modern;;60;0.20 ctw;G-H;SI1-SI2;$1 325,00 ;;;;
51060-E;51060-E;14k White Gold Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;14k White Gold Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k White Gold;Overnight;Pave;Vintage;;46;0.25 ctw;G-H;SI1-SI2;$1 250,00 ;;;;
51060-E;51060-E;14k Yellow Gold Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;14k Yellow Gold Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Yellow Gold ;Overnight;Pave;Vintage;;46;0.25 ctw;G-H;SI1-SI2;$1 250,00 ;;;;
51060-E;51060-E;14k Rose  Gold Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;14k Rose  Gold Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Rose Gold;Overnight;Pave;Vintage;;46;0.25 ctw;G-H;SI1-SI2;$1 250,00 ;;;;
51060-E;51060-E;18k White Gold Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;18k White Gold Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k White Gold;Overnight;Pave;Vintage;;46;0.25 ctw;G-H;SI1-SI2;$1 495,00 ;;;;
51060-E;51060-E;18k Yellow Gold Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;18k Yellow Gold Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Yellow Gold ;Overnight;Pave;Vintage;;46;0.25 ctw;G-H;SI1-SI2;$1 495,00 ;;;;
51060-E;51060-E;18k Rose Gold Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;18k Rose Gold Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Rose Gold;Overnight;Pave;Vintage;;46;0.25 ctw;G-H;SI1-SI2;$1 495,00 ;;;;
51060-E;51060-E;Platinum Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;Platinum Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Platinum;Overnight;Pave;Vintage;;46;0.25 ctw;G-H;SI1-SI2;$2 150,00 ;;;;
51060-E;51060-E;Palladium Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;Palladium Surprise Diamond Pave Diamond Engagement Ring;This elegant vintage inspired pave diamond engagement ring features three rows of shimmering pave set diamonds flowing down the band and surprise diamonds set below the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Palladium;Overnight;Pave;Vintage;;46;0.25 ctw;G-H;SI1-SI2;$1 225,00 ;;;;
51041-E;51041-E;14k White Gold Three Stone Pave Diamond Engagement Ring;This traditional three stone diamond engagement ring is beautifully accented with pave set diamonds flowing down the band and under the head to highlight the center stone of your choice. Crafted with pride in USA. ;14k White Gold Three Stone Pave Diamond Engagement Ring;This traditional three stone diamond engagement ring is beautifully accented with pave set diamonds flowing down the band and under the head to highlight the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k White Gold;Overnight;Pave;Three Stone;;50;0.63 ctw;G-H;SI1-SI2;$2 695,00 ;;;;
51041-E;51041-E;14k Yellow Gold Three Stone Pave Diamond Engagement Ring;This traditional three stone diamond engagement ring is beautifully accented with pave set diamonds flowing down the band and under the head to highlight the center stone of your choice. Crafted with pride in USA. ;14k Yellow Gold Three Stone Pave Diamond Engagement Ring;This traditional three stone diamond engagement ring is beautifully accented with pave set diamonds flowing down the band and under the head to highlight the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Yellow Gold ;Overnight;Pave;Three Stone;;50;0.63 ctw;G-H;SI1-SI2;$2 695,00 ;;;;
51041-E;51041-E;14k Rose Gold Three Stone Pave Diamond Engagement Ring;This traditional three stone diamond engagement ring is beautifully accented with pave set diamonds flowing down the band and under the head to highlight the center stone of your choice. Crafted with pride in USA. ;14k Rose Gold Three Stone Pave Diamond Engagement Ring;This traditional three stone diamond engagement ring is beautifully accented with pave set diamonds flowing down the band and under the head to highlight the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Rose Gold;Overnight;Pave;Three Stone;;50;0.63 ctw;G-H;SI1-SI2;$2 695,00 ;;;;
51041-E;51041-E;18k White Gold Three Stone Pave Diamond Engagement Ring;This traditional three stone diamond engagement ring is beautifully accented with pave set diamonds flowing down the band and under the head to highlight the center stone of your choice. Crafted with pride in USA. ;18k White Gold Three Stone Pave Diamond Engagement Ring;This traditional three stone diamond engagement ring is beautifully accented with pave set diamonds flowing down the band and under the head to highlight the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k White Gold;Overnight;Pave;Three Stone;;50;0.63 ctw;G-H;SI1-SI2;$2 995,00 ;;;;
51041-E;51041-E;18k Yellow Gold Three Stone Pave Diamond Engagement Ring;This traditional three stone diamond engagement ring is beautifully accented with pave set diamonds flowing down the band and under the head to highlight the center stone of your choice. Crafted with pride in USA. ;18k Yellow Gold Three Stone Pave Diamond Engagement Ring;This traditional three stone diamond engagement ring is beautifully accented with pave set diamonds flowing down the band and under the head to highlight the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Yellow Gold ;Overnight;Pave;Three Stone;;50;0.63 ctw;G-H;SI1-SI2;$2 995,00 ;;;;
51041-E;51041-E;18k Rose Gold Three Stone Pave Diamond Engagement Ring;This traditional three stone diamond engagement ring is beautifully accented with pave set diamonds flowing down the band and under the head to highlight the center stone of your choice. Crafted with pride in USA. ;18k Rose Gold Three Stone Pave Diamond Engagement Ring;This traditional three stone diamond engagement ring is beautifully accented with pave set diamonds flowing down the band and under the head to highlight the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Rose Gold;Overnight;Pave;Three Stone;;50;0.63 ctw;G-H;SI1-SI2;$2 995,00 ;;;;
51041-E;51041-E;Platinum Three Stone Pave Diamond Engagement Ring;This traditional three stone diamond engagement ring is beautifully accented with pave set diamonds flowing down the band and under the head to highlight the center stone of your choice. Crafted with pride in USA. ;Platinum Three Stone Pave Diamond Engagement Ring;This traditional three stone diamond engagement ring is beautifully accented with pave set diamonds flowing down the band and under the head to highlight the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Platinum;Overnight;Pave;Three Stone;;50;0.63 ctw;G-H;SI1-SI2;$3 695,00 ;;;;
