Model;Sku;Product Name;Description;Meta Tag Title;Meta Tag Description;Meta Tag Keywords;Product Tags;Width;Metal;Manufacturer;Category1;Category 2;Category 3;Stone Breakdown;Diamond CTTW provided;Color;Clarity;Price ;;;;
886334;886334;14k Rose Gold Criss Cross Diamond Earrings;These stylish criss cross earrings feature one row of pave set diamonds overlapping a solid row. Crafted with pride in USA. ;14k Rose Gold Criss Cross Diamond Earrings;These stylish criss cross earrings feature one row of pave set diamonds overlapping a solid row. Crafted with pride in USA. ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k Rose Gold;Stuller;Diamond Earrings;;;32;0.17 ctw;G-H;I1;$675,00 ;;;;
886334;886334;Platinum Criss Cross Diamond Earrings;These stylish criss cross earrings feature one row of pave set diamonds overlapping a solid row. Crafted with pride in USA. ;Platinum Criss Cross Diamond Earrings;These stylish criss cross earrings feature one row of pave set diamonds overlapping a solid row. Crafted with pride in USA. ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;Platinum;Stuller;Diamond Earrings;;;32;0.17 ctw;G-H;I1;$1 075,00 ;;;;
886339;886339;14k White Gold Baguette Bar Earrings;Elegant and stylish, these bar diamond earrings feature a half of a carat of baguette diamonds bezel set in a bar design. Crafted with pride in USA. ;14k White Gold Baguette Bar Earrings;Elegant and stylish, these bar diamond earrings feature a half of a carat of baguette diamonds bezel set in a bar design. Crafted with pride in USA. ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k White Gold;Stuller;Diamond Earrings;;;4;0.50 ctw;G-H;SI2;$1 725,00 ;;;;
886339;886339;14k Yellow Gold Baguette Bar Earrings;Elegant and stylish, these bar diamond earrings feature a half of a carat of baguette diamonds bezel set in a bar design. Crafted with pride in USA. ;14k Yellow Gold Baguette Bar Earrings;Elegant and stylish, these bar diamond earrings feature a half of a carat of baguette diamonds bezel set in a bar design. Crafted with pride in USA. ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k Yellow Gold;Stuller;Diamond Earrings;;;4;0.50 ctw;G-H;SI2;$1 725,00 ;;;;
886339;886339;14k Rose Gold Baguette Bar Earrings;Elegant and stylish, these bar diamond earrings feature a half of a carat of baguette diamonds bezel set in a bar design. Crafted with pride in USA. ;14k Rose Gold Baguette Bar Earrings;Elegant and stylish, these bar diamond earrings feature a half of a carat of baguette diamonds bezel set in a bar design. Crafted with pride in USA. ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k Rose Gold;Stuller;Diamond Earrings;;;4;0.50 ctw;G-H;SI2;$1 725,00 ;;;;
886339;886339;Platinum Baguette Bar Earrings;Elegant and stylish, these bar diamond earrings feature a half of a carat of baguette diamonds bezel set in a bar design. Crafted with pride in USA. ;Platinum Baguette Bar Earrings;Elegant and stylish, these bar diamond earrings feature a half of a carat of baguette diamonds bezel set in a bar design. Crafted with pride in USA. ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;Platinum;Stuller;Diamond Earrings;;;4;0.50 ctw;G-H;SI2;$2 795,00 ;;;;
8651886;8651886;14k White Gold Horizontal Baguette Bar Earrings;These stylish bar style diamond earrings feature a half of a carat of horizontally set sparkling baguette diamonds. Crafted with pride in USA.  ;14k White Gold Horizontal Baguette Bar Earrings;These stylish bar style diamond earrings feature a half of a carat of horizontally set sparkling baguette diamonds. Crafted with pride in USA.  ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k White Gold;Stuller;Diamond Earrings;;;28;0.50 ctw;H;I1;$1 095,00 ;;;;
8651886;8651886;14k Yellow Gold Horizontal Baguette Bar Earrings;These stylish bar style diamond earrings feature a half of a carat of horizontally set sparkling baguette diamonds. Crafted with pride in USA.  ;14k Yellow Gold Horizontal Baguette Bar Earrings;These stylish bar style diamond earrings feature a half of a carat of horizontally set sparkling baguette diamonds. Crafted with pride in USA.  ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k Yellow Gold;Stuller;Diamond Earrings;;;28;0.50 ctw;H;I1;$1 095,00 ;;;;
8651886;8651886;14k Rose Gold Horizontal Baguette Bar Earrings;These stylish bar style diamond earrings feature a half of a carat of horizontally set sparkling baguette diamonds. Crafted with pride in USA.  ;14k Rose Gold Horizontal Baguette Bar Earrings;These stylish bar style diamond earrings feature a half of a carat of horizontally set sparkling baguette diamonds. Crafted with pride in USA.  ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k Rose Gold;Stuller;Diamond Earrings;;;28;0.50 ctw;H;I1;$1 095,00 ;;;;
8651757;8651757;14k White Gold Diamond Bar Earrings;Stylish and brilliant, these diamond earrings feature pave set round diamonds set vertically in the bar style setting. Crafted with pride in USA.  ;14k White Gold Diamond Bar Earrings;Stylish and brilliant, these diamond earrings feature pave set round diamonds set vertically in the bar style setting. Crafted with pride in USA.  ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k White Gold;Stuller;Diamond Earrings;;;12;0.10 ctw;H;I1;$325,00 ;;;;
8651757;8651757;14k Yellow Gold Diamond Bar Earrings;Stylish and brilliant, these diamond earrings feature pave set round diamonds set vertically in the bar style setting. Crafted with pride in USA.  ;14k Yellow Gold Diamond Bar Earrings;Stylish and brilliant, these diamond earrings feature pave set round diamonds set vertically in the bar style setting. Crafted with pride in USA.  ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k Yellow Gold;Stuller;Diamond Earrings;;;12;0.10 ctw;H;I1;$325,00 ;;;;
8651757;8651757;14k Rose Gold Diamond Bar Earrings;Stylish and brilliant, these diamond earrings feature pave set round diamonds set vertically in the bar style setting. Crafted with pride in USA.  ;14k Rose Gold Diamond Bar Earrings;Stylish and brilliant, these diamond earrings feature pave set round diamonds set vertically in the bar style setting. Crafted with pride in USA.  ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k Rose Gold;Stuller;Diamond Earrings;;;12;0.10 ctw;H;I1;$325,00 ;;;;
8651757;8651757;Platinum Diamond Bar Earrings;Stylish and brilliant, these diamond earrings feature pave set round diamonds set vertically in the bar style setting. Crafted with pride in USA.  ;Platinum Diamond Bar Earrings;Stylish and brilliant, these diamond earrings feature pave set round diamonds set vertically in the bar style setting. Crafted with pride in USA.  ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;Platinum;Stuller;Diamond Earrings;;;12;0.10 ctw;H;I1;$525,00 ;;;;
8R17013;8R17013;14k White Gold Petite Diamond Cross Stud Earrings;These elegant diamond cross stud earrings feature pave set diamonds which shine from every angle. Crafted with pride in USA. ;14k White Gold Petite Diamond Cross Stud Earrings;These elegant diamond cross stud earrings feature pave set diamonds which shine from every angle. Crafted with pride in USA. ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k White Gold;Stuller;Diamond Earrings;;;22;0.06 ctw;G-H;I1;$295,00 ;;;;
8R17013;8R17013;14k Yellow Gold Petite Diamond Cross Stud Earrings;These elegant diamond cross stud earrings feature pave set diamonds which shine from every angle. Crafted with pride in USA. ;14k Yellow Gold Petite Diamond Cross Stud Earrings;These elegant diamond cross stud earrings feature pave set diamonds which shine from every angle. Crafted with pride in USA. ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k Yellow Gold;Stuller;Diamond Earrings;;;22;0.06 ctw;G-H;I1;$295,00 ;;;;
8R17013;8R17013;14k Rose Gold Petite Diamond Cross Stud Earrings;These elegant diamond cross stud earrings feature pave set diamonds which shine from every angle. Crafted with pride in USA. ;14k Rose Gold Petite Diamond Cross Stud Earrings;These elegant diamond cross stud earrings feature pave set diamonds which shine from every angle. Crafted with pride in USA. ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k Rose Gold;Stuller;Diamond Earrings;;;22;0.06 ctw;G-H;I1;$295,00 ;;;;
8R17013;8R17013;Platinum Petite Diamond Cross Stud Earrings;These elegant diamond cross stud earrings feature pave set diamonds which shine from every angle. Crafted with pride in USA. ;Platinum Petite Diamond Cross Stud Earrings;These elegant diamond cross stud earrings feature pave set diamonds which shine from every angle. Crafted with pride in USA. ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;Platinum;Stuller;Diamond Earrings;;;22;0.06 ctw;G-H;I1;$395,00 ;;;;
886435;886435;14k White Petite Diamond Star Earrings;Dainty and stylish, these diamond star stud earrings feature pave set diamonds that shine from all angles. Crafted with pride in USA. ;14k White Petite Diamond Star Earrings;Dainty and stylish, these diamond star stud earrings feature pave set diamonds that shine from all angles. Crafted with pride in USA. ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k White Gold;Stuller;Diamond Earrings;;;24;0.08 ctw;G-H;I1;$375,00 ;;;;
886435;886435;14k Yellow Petite Diamond Star Earrings;Dainty and stylish, these diamond star stud earrings feature pave set diamonds that shine from all angles. Crafted with pride in USA. ;14k Yellow Petite Diamond Star Earrings;Dainty and stylish, these diamond star stud earrings feature pave set diamonds that shine from all angles. Crafted with pride in USA. ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k Yellow Gold;Stuller;Diamond Earrings;;;24;0.08 ctw;G-H;I1;$375,00 ;;;;
886435;886435;14k Rose Petite Diamond Star Earrings;Dainty and stylish, these diamond star stud earrings feature pave set diamonds that shine from all angles. Crafted with pride in USA. ;14k Rose Petite Diamond Star Earrings;Dainty and stylish, these diamond star stud earrings feature pave set diamonds that shine from all angles. Crafted with pride in USA. ;Studs,diamond studs,diamond earrings,diamond hoops,diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA, cut,clarity,color,carat,settings,engaged, present, gift, earrings, anniversary ;;;14k Rose Gold;Stuller;Diamond Earrings;;;24;0.08 ctw;G-H;I1;$375,00 ;;;;
