Model;Sku;Product Name;Description;Meta Tag Title;Meta Tag Description;Meta Tag Keywords;Product Tags;Width;Metal;Manufacturer;Category1;Category 2;Category 3;Stone Breakdown;Diamond CTTW provided;Color;Clarity;Price ;;;;
51032-E;51032-E;14k Rose Gold Modern Bypass Engagement Ring;This modern engagement ring features a bypass design with pave set diamonds on one side of the center stone. ;14k Rose Gold Modern Bypass Engagement Ring;This modern engagement ring features a bypass design with pave set diamonds on one side of the center stone. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Rose Gold;Overnight;Modern;;;13;0.10 ctw;G-H;SI1-SI2;$950,00 ;;;;
51032-E;51032-E;18k White Gold Modern Bypass Engagement Ring;This modern engagement ring features a bypass design with pave set diamonds on one side of the center stone. ;18k White Gold Modern Bypass Engagement Ring;This modern engagement ring features a bypass design with pave set diamonds on one side of the center stone. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k White Gold;Overnight;Modern;;;13;0.10 ctw;G-H;SI1-SI2;$1 295,00 ;;;;
51032-E;51032-E;18k Yellow Gold Modern Bypass Engagement Ring;This modern engagement ring features a bypass design with pave set diamonds on one side of the center stone. ;18k Yellow Gold Modern Bypass Engagement Ring;This modern engagement ring features a bypass design with pave set diamonds on one side of the center stone. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Yellow Gold;Overnight;Modern;;;13;0.10 ctw;G-H;SI1-SI2;$1 295,00 ;;;;
51032-E;51032-E;18k Rose Gold Modern Bypass Engagement Ring;This modern engagement ring features a bypass design with pave set diamonds on one side of the center stone. ;18k Rose Gold Modern Bypass Engagement Ring;This modern engagement ring features a bypass design with pave set diamonds on one side of the center stone. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Rose Gold;Overnight;Modern;;;13;0.10 ctw;G-H;SI1-SI2;$1 295,00 ;;;;
51032-E;51032-E;Platinum Modern Bypass Engagement Ring;This modern engagement ring features a bypass design with pave set diamonds on one side of the center stone. ;Platinum Modern Bypass Engagement Ring;This modern engagement ring features a bypass design with pave set diamonds on one side of the center stone. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Platinum;Overnight;Modern;;;13;0.10 ctw;G-H;SI1-SI2;$2 050,00 ;;;;
51032-E;51032-E;Palladium Modern Bypass Engagement Ring;This modern engagement ring features a bypass design with pave set diamonds on one side of the center stone. ;Palladium Modern Bypass Engagement Ring;This modern engagement ring features a bypass design with pave set diamonds on one side of the center stone. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Palladium;Overnight;Modern;;;13;0.10 ctw;G-H;SI1-SI2;$895,00 ;;;;
84872-E;84872-E;14k White Gold Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;14k White Gold Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k White Gold;Overnight;Halo;Pave;;103;1.50 ctw;G-H;SI1-SI2;$3 950,00 ;;;;
84872-E ;84872-E;14k Yellow Gold Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;14k Yellow Gold Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Yellow Gold;Overnight;Halo;Pave;;103;1.50 ctw;G-H;SI1-SI2;$3 950,00 ;;;;
84872-E;84872-E;14k Rose Gold Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;14k Rose Gold Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Rose Gold;Overnight;Halo;Pave;;103;1.50 ctw;G-H;SI1-SI2;$3 950,00 ;;;;
84872-E;84872-E;18k White Gold Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;18k White Gold Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k White Gold;Overnight;Halo;Pave;;103;1.50 ctw;G-H;SI1-SI2;$4 495,00 ;;;;
84872-E;84872-E;18k Yellow Gold Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;18k Yellow Gold Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Yellow Gold;Overnight;Halo;Pave;;103;1.50 ctw;G-H;SI1-SI2;$4 495,00 ;;;;
84872-E;84872-E;18k Rose Gold Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;18k Rose Gold Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Rose Gold;Overnight;Halo;Pave;;103;1.50 ctw;G-H;SI1-SI2;$4 495,00 ;;;;
84872-E;84872-E;Platinum Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;Platinum Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Platinum;Overnight;Halo;Pave;;103;1.50 ctw;G-H;SI1-SI2;$5 650,00 ;;;;
84872-E;84872-E;Palladium Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;Palladium Halo Pave Diamond Engagement Ring;Stunning diamond engagement ring with pave set diamonds flowing down the band features a cushion shaped halo to accent the center stone of your choice beautifully. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Palladium;Overnight;Halo;Pave;;103;1.50 ctw;G-H;SI1-SI2;$3 895,00 ;;;;
84889-E;84889-E;14k White Gold Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;14k White Gold Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k White Gold;Overnight;Vintage;;;20;0.25 ctw;G-H;SI1-SI2;$1 195,00 ;;;;
84889-E;84889-E;14k Yellow Gold Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;14k Yellow Gold Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Yellow Gold;Overnight;Vintage;;;20;0.25 ctw;G-H;SI1-SI2;$1 195,00 ;;;;
84889-E;84889-E;14k Rose Gold Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;14k Rose Gold Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Rose Gold;Overnight;Vintage;;;20;0.25 ctw;G-H;SI1-SI2;$1 195,00 ;;;;
84889-E;84889-E;18k White Gold Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;18k White Gold Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k White Gold;Overnight;Vintage;;;20;0.25 ctw;G-H;SI1-SI2;$1 550,00 ;;;;
84889-E;84889-E;18k Yellow Gold Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;18k Yellow Gold Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Yellow Gold;Overnight;Vintage;;;20;0.25 ctw;G-H;SI1-SI2;$1 550,00 ;;;;
84889-E;84889-E;18k Rose Gold Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;18k Rose Gold Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Rose Gold;Overnight;Vintage;;;20;0.25 ctw;G-H;SI1-SI2;$1 550,00 ;;;;
84889-E;84889-E;Platinum Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;Platinum Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Platinum;Overnight;Vintage;;;20;0.25 ctw;G-H;SI1-SI2;$2 295,00 ;;;;
84889-E;84889-E;Palladium Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;Palladium Vintage Diamond Engagement Ring ;This elegant, timeless diamond engagement ring features delicate filigree and diamond accents flowing down the side to showcase the center stone of your choice with exceptional beauty. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Palladium;Overnight;Vintage;;;20;0.25 ctw;G-H;SI1-SI2;$1 150,00 ;;;;
51045-E;51045-E;14k White Gold Floral Halo Diamond Engagement Ring;Vintage inspired, this elegant diamond engagement ring features a halo of diamond in a floral shap surround the center stone of your choice. ;14k White Gold Floral Halo Diamond Engagement Ring;Vintage inspired, this elegant diamond engagement ring features a halo of diamond in a floral shap surround the center stone of your choice. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k White Gold;Overnight;Vintage;;;46;.025 ctw;G-H;SI1-SI2;$1 395,00 ;;;;
51045-E;51045-E;14k Yellow  Gold Floral Halo Diamond Engagement Ring;Vintage inspired, this elegant diamond engagement ring features a halo of diamond in a floral shap surround the center stone of your choice. ;14k Yellow  Gold Floral Halo Diamond Engagement Ring;Vintage inspired, this elegant diamond engagement ring features a halo of diamond in a floral shap surround the center stone of your choice. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Yellow Gold;Overnight;Vintage;;;46;.025 ctw;G-H;SI1-SI2;$1 395,00 ;;;;
51045-E;51045-E;14k Rose Gold Floral Halo Diamond Engagement Ring;Vintage inspired, this elegant diamond engagement ring features a halo of diamond in a floral shap surround the center stone of your choice. ;14k Rose Gold Floral Halo Diamond Engagement Ring;Vintage inspired, this elegant diamond engagement ring features a halo of diamond in a floral shap surround the center stone of your choice. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Rose Gold;Overnight;Vintage;;;46;.025 ctw;G-H;SI1-SI2;$1 395,00 ;;;;
