Model;Sku;Product Name;Description;Meta Tag Title;Meta Tag Description;Meta Tag Keywords;Product Tags;Width;Metal;Manufacturer;Category1;Category 2;Category 3;Stone Breakdown;Diamond CTTW provided;Color;Clarity;Price ;;;;
50573-E;50573-E;14k Rose Gold Classic Three Stone Diamond Engagement Ring;Elegant and classic, this three stone diamond engagement ring will showcase the center stone of your choice immaculately. Crafted with pride in USA.  ;14k Rose Gold Classic Three Stone Diamond Engagement Ring;Elegant and classic, this three stone diamond engagement ring will showcase the center stone of your choice immaculately. Crafted with pride in USA.  ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Rose Gold;Overnight;Three-stone;;;4;0.38 ctw;G-H;SI1-SI2;2050;;;;
50573-E;50573-E;18k White Gold Classic Three Stone Diamond Engagement Ring;Elegant and classic, this three stone diamond engagement ring will showcase the center stone of your choice immaculately. Crafted with pride in USA.  ;18k White Gold Classic Three Stone Diamond Engagement Ring;Elegant and classic, this three stone diamond engagement ring will showcase the center stone of your choice immaculately. Crafted with pride in USA.  ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k White Gold;Overnight;Three-stone;;;4;0.38 ctw;G-H;SI1-SI2;2395;;;;
50573-E;50573-E;18k Yellow Gold Classic Three Stone Diamond Engagement Ring;Elegant and classic, this three stone diamond engagement ring will showcase the center stone of your choice immaculately. Crafted with pride in USA.  ;18k Yellow Gold Classic Three Stone Diamond Engagement Ring;Elegant and classic, this three stone diamond engagement ring will showcase the center stone of your choice immaculately. Crafted with pride in USA.  ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Yellow Gold;Overnight;Three-stone;;;4;0.38 ctw;G-H;SI1-SI2;2395;;;;
50573-E;50573-E;18k Rose Gold Classic Three Stone Diamond Engagement Ring;Elegant and classic, this three stone diamond engagement ring will showcase the center stone of your choice immaculately. Crafted with pride in USA.  ;18k Rose Gold Classic Three Stone Diamond Engagement Ring;Elegant and classic, this three stone diamond engagement ring will showcase the center stone of your choice immaculately. Crafted with pride in USA.  ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Rose Gold;Overnight;Three-stone;;;4;0.38 ctw;G-H;SI1-SI2;2395;;;;
50573-E;50573-E;Platinum Classic Three Stone Diamond Engagement Ring;Elegant and classic, this three stone diamond engagement ring will showcase the center stone of your choice immaculately. Crafted with pride in USA.  ;Platinum Classic Three Stone Diamond Engagement Ring;Elegant and classic, this three stone diamond engagement ring will showcase the center stone of your choice immaculately. Crafted with pride in USA.  ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Platinum;Overnight;Three-stone;;;4;0.38 ctw;G-H;SI1-SI2;2950;;;;
50573-E;50573-E;Palladium Classic Three Stone Diamond Engagement Ring;Elegant and classic, this three stone diamond engagement ring will showcase the center stone of your choice immaculately. Crafted with pride in USA.  ;Palladium Classic Three Stone Diamond Engagement Ring;Elegant and classic, this three stone diamond engagement ring will showcase the center stone of your choice immaculately. Crafted with pride in USA.  ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Palladium;Overnight;Three-stone;;;4;0.38 ctw;G-H;SI1-SI2;1950;;;;
50583-E;50583-E;14k White Gold Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;14k White Gold Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k White Gold;Overnight;Three-stone;Vintage;;10;0.75 ctw;G-H;SI1-SI2;2995;;;;
50583-E;50583-E;14k Yellow Gold Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;14k Yellow Gold Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Yellow Gold;Overnight;Three-stone;Vintage;;10;0.75 ctw;G-H;SI1-SI2;2995;;;;
50583-E;50583-E;14k Rose Gold Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;14k Rose Gold Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Rose Gold;Overnight;Three-stone;Vintage;;10;0.75 ctw;G-H;SI1-SI2;2995;;;;
50583-E;50583-E;18k White Gold Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;18k White Gold Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k White Gold;Overnight;Three-stone;Vintage;;10;0.75 ctw;G-H;SI1-SI2;3450;;;;
50583-E;50583-E;18k Yellow Gold Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;18k Yellow Gold Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Yellow Gold;Overnight;Three-stone;Vintage;;10;0.75 ctw;G-H;SI1-SI2;3450;;;;
50583-E;50583-E;18k Rose Gold Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;18k Rose Gold Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Rose Gold;Overnight;Three-stone;Vintage;;10;0.75 ctw;G-H;SI1-SI2;3450;;;;
50583-E;50583-E;Platinum Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;Platinum Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Platinum;Overnight;Three-stone;Vintage;;10;0.75 ctw;G-H;SI1-SI2;4050;;;;
50583-E;50583-E;Palladium Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;Palladium Three Stone Diamond Engagement Ring;Classic in style, this elegant diamond engagement ring features round brilliant side stones with a surpirse diamond under the head to fit the center stone of your choice. Crafted with pride in USA. ;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Palladium;Overnight;Three-stone;Vintage;;10;0.75 ctw;G-H;SI1-SI2;2895;;;;
50789-E;50789-E;14k White Gold Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;14k White Gold Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k White Gold;Overnight;Three-stone;Vintage;;24;0.37 ctw;G-H;SI1-SI2;1550;;;;
50789-E;50789-E;14k Yellow Gold Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;14k Yellow Gold Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Yellow Gold;Overnight;Three-stone;Vintage;;24;0.37 ctw;G-H;SI1-SI2;1550;;;;
50789-E;50789-E;14k Rose Gold Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;14k Rose Gold Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14k Rose Gold;Overnight;Three-stone;Vintage;;24;0.37 ctw;G-H;SI1-SI2;1550;;;;
50789-E;50789-E;18k White Gold Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;18k White Gold Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k White Gold;Overnight;Three-stone;Vintage;;24;0.37 ctw;G-H;SI1-SI2;1895;;;;
50789-E;50789-E;18k Yellow Gold Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;18k Yellow Gold Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Yellow Gold;Overnight;Three-stone;Vintage;;24;0.37 ctw;G-H;SI1-SI2;1895;;;;
50789-E;50789-E;18k Rose Gold Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;18k Rose Gold Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;18k Rose Gold;Overnight;Three-stone;Vintage;;24;0.37 ctw;G-H;SI1-SI2;1895;;;;
50789-E;50789-E;Platinum Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;Platinum Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Platinum;Overnight;Three-stone;Vintage;;24;0.37 ctw;G-H;SI1-SI2;2450;;;;
50789-E;50789-E;Palladium Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;Palladium Vintage Three Stone Diamond Engagement Ring ;A vintage style three stone diamond engagement ring features two round brilliant diamonds with unique pave set accents to highlight the center stone of your choice. Crafted with pride in USA.;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;Palladium;Overnight;Three-stone;Vintage;;24;0.37 ctw;G-H;SI1-SI2;1495;;;;
50946-E;50946-E;14k Gold Pave Diamond Engagement Ring;Modern in style, this stunning diamond engagement ring will highlight the center stone of your choice in a unique and beautiful way. Crafted with pride in USA. ;14k Gold Pave Diamond Engagement Ring;;diamond,diamonds,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;;14K White Gold;Overnight;Modern;;;65;0.33 ctw;G-H;SI1-SI2;1495;;;;
