Model;Sku;Product Name;Description;Meta Tag Title;Meta Tag Description;Meta Tag Keywords;Product Tags;Width;Metal;Manufacturer;Category1;Category 2;Category 3;Stone Breakdown;Diamond CTTW provided;Color;Clarity;Price ;;;;
70434;70434;14k White Gold Vintage Diamond Bracelet ;Vintage style, this beautiful diamond bracelet  features round circles with milgrain showcasing petite round diamonds with a secure latch. Crafted with pride in USA. ;14k White Gold Vintage Diamond Bracelet ;Vintage style, this beautiful diamond bracelet  features round circles with milgrain showcasing petite round diamonds with a secure latch. Crafted with pride in USA. ;;;;14K White Gold ;Overnight;Diamond Bracelets;;;75;1.50ctw;H/I;I1;$3 500 ;;;;
70434;70434;14k Yellow Gold Vintage Diamond Bracelet ;Vintage style, this beautiful diamond bracelet  features round circles with milgrain showcasing petite round diamonds with a secure latch. Crafted with pride in USA. ;14k Yellow Gold Vintage Diamond Bracelet ;Vintage style, this beautiful diamond bracelet  features round circles with milgrain showcasing petite round diamonds with a secure latch. Crafted with pride in USA. ;;;;14K Yellow Gold;Overnight;Diamond Bracelets;;;75;1.50ctw;H/I;I1;$3 500 ;;;;
70295;70295;14k Rose Gold Vintage In Line Diamond Bracelet;Completely elegant, this vintage style diamond bracelet features bead set diamonds with milgrain accents. Crafted with pride in USA. ;14k Rose Gold Vintage In Line Diamond Bracelet;Completely elegant, this vintage style diamond bracelet features bead set diamonds with milgrain accents. Crafted with pride in USA. ;;;;14K Rose Gold ;Overnight;Diamond Bracelets;;;64;0.62ctw;H/I;I1;$1 995 ;;;;
70295;70295;14k White Gold Vintage In Line Diamond Bracelet;Completely elegant, this vintage style diamond bracelet features bead set diamonds with milgrain accents. Crafted with pride in USA. ;14k White Gold Vintage In Line Diamond Bracelet;Completely elegant, this vintage style diamond bracelet features bead set diamonds with milgrain accents. Crafted with pride in USA. ;;;;14K White Gold ;Overnight;Diamond Bracelets;;;64;0.62ctw;H/I;I1;$1 995 ;;;;
70295;70295;14k Yellow Gold Vintage In Line Diamond Bracelet;Completely elegant, this vintage style diamond bracelet features bead set diamonds with milgrain accents. Crafted with pride in USA. ;14k Yellow Gold Vintage In Line Diamond Bracelet;Completely elegant, this vintage style diamond bracelet features bead set diamonds with milgrain accents. Crafted with pride in USA. ;;;;14K Yellow Gold;Overnight;Diamond Bracelets;;;64;0.62ctw;H/I;I1;$1 995 ;;;;
70555;70555;14k Rose Gold Bezel Set Diamond Bracelet;Traditional brilliance, this bracelet features six bezel set diamonds on a cable chain. Crafted with pride in USA. ;14k Rose Gold Bezel Set Diamond Bracelet;Traditional brilliance, this bracelet features six bezel set diamonds on a cable chain. Crafted with pride in USA. ;;;;14K Rose Gold ;Overnight;Diamond Bracelets;;;6;0.20ctw;H/I;I1;$750 ;;;;
70555;70555;14k White Gold Bezel Set Diamond Bracelet;Traditional brilliance, this bracelet features six bezel set diamonds on a cable chain. Crafted with pride in USA. ;14k White Gold Bezel Set Diamond Bracelet;Traditional brilliance, this bracelet features six bezel set diamonds on a cable chain. Crafted with pride in USA. ;;;;14K White Gold ;Overnight;Diamond Bracelets;;;6;0.20ctw;H/I;I1;$750 ;;;;
70555;70555;14k Yellow Gold Bezel Set Diamond Bracelet;Traditional brilliance, this bracelet features six bezel set diamonds on a cable chain. Crafted with pride in USA. ;14k Yellow Gold Bezel Set Diamond Bracelet;Traditional brilliance, this bracelet features six bezel set diamonds on a cable chain. Crafted with pride in USA. ;;;;14K Yellow Gold;Overnight;Diamond Bracelets;;;6;0.20ctw;H/I;I1;$750 ;;;;
70337;70337;14k Rose Gold Diamond Clover Bracelet;Stylishly beautiful, this bracelet features nine diamond clovers set on a beaded band. Crafted with pride in USA.;14k Rose Gold Diamond Clover Bracelet;Stylishly beautiful, this bracelet features nine diamond clovers set on a beaded band. Crafted with pride in USA.;;;;14K Rose Gold ;Overnight;Diamond Bracelets;;;162;1.62ctw;H/I;I1;$4 500 ;;;;
70337;70337;14k White Gold Diamond Clover Bracelet;Stylishly beautiful, this bracelet features nine diamond clovers set on a beaded band. Crafted with pride in USA.;14k White Gold Diamond Clover Bracelet;Stylishly beautiful, this bracelet features nine diamond clovers set on a beaded band. Crafted with pride in USA.;;;;14K White Gold ;Overnight;Diamond Bracelets;;;162;1.62ctw;H/I;I1;$4 500 ;;;;
70337;70337;14k Yellow Gold Diamond Clover Bracelet;Stylishly beautiful, this bracelet features nine diamond clovers set on a beaded band. Crafted with pride in USA.;14k Yellow Gold Diamond Clover Bracelet;Stylishly beautiful, this bracelet features nine diamond clovers set on a beaded band. Crafted with pride in USA.;;;;14K Yellow Gold;Overnight;Diamond Bracelets;;;162;1.62ctw;H/I;I1;$4 500 ;;;;
70513;70513;14k Rose Gold Diamond Squares Bracelet;Modern brilliance, this stylish bracelet features textured squares set on a diamond band. Crafted with pride in USA. ;14k Rose Gold Diamond Squares Bracelet;Modern brilliance, this stylish bracelet features textured squares set on a diamond band. Crafted with pride in USA. ;;;;14K Rose Gold ;Overnight;Diamond Bracelets;;;82;1.00ctw;H/I;I1;$3 500 ;;;;
70513;70513;14k White Gold Diamond Squares Bracelet;Modern brilliance, this stylish bracelet features textured squares set on a diamond band. Crafted with pride in USA. ;14k White Gold Diamond Squares Bracelet;Modern brilliance, this stylish bracelet features textured squares set on a diamond band. Crafted with pride in USA. ;;;;14K White Gold ;Overnight;Diamond Bracelets;;;82;1.00ctw;H/I;I1;$3 500 ;;;;
70513;70513;14k Yellow Gold Diamond Squares Bracelet;Modern brilliance, this stylish bracelet features textured squares set on a diamond band. Crafted with pride in USA. ;14k Yellow Gold Diamond Squares Bracelet;Modern brilliance, this stylish bracelet features textured squares set on a diamond band. Crafted with pride in USA. ;;;;14K Yellow Gold;Overnight;Diamond Bracelets;;;82;1.00ctw;H/I;I1;$3 500 ;;;;
70508;70508;14k Rose Gold Graduating Diamond Prong Set Bracelet;Stunningly brilliant, this gorgeous diamond bracelet features graduating round prong set diamonds with a secure clasp closure. Crafted with pride in USA.;14k Rose Gold Graduating Diamond Prong Set Bracelet;Stunningly brilliant, this gorgeous diamond bracelet features graduating round prong set diamonds with a secure clasp closure. Crafted with pride in USA.;;;;14K Rose Gold ;Overnight;Diamond Bracelets;;;78;2.75ctw;H/I;I1;$4 995 ;;;;
70508;70508;14k White Gold Graduating Diamond Prong Set Bracelet;Stunningly brilliant, this gorgeous diamond bracelet features graduating round prong set diamonds with a secure clasp closure. Crafted with pride in USA.;14k White Gold Graduating Diamond Prong Set Bracelet;Stunningly brilliant, this gorgeous diamond bracelet features graduating round prong set diamonds with a secure clasp closure. Crafted with pride in USA.;;;;14K White Gold ;Overnight;Diamond Bracelets;;;78;2.75ctw;H/I;I1;$4 995 ;;;;
70508;70508;14k Yellow Gold Graduating Diamond Prong Set Bracelet;Stunningly brilliant, this gorgeous diamond bracelet features graduating round prong set diamonds with a secure clasp closure. Crafted with pride in USA.;14k Yellow Gold Graduating Diamond Prong Set Bracelet;Stunningly brilliant, this gorgeous diamond bracelet features graduating round prong set diamonds with a secure clasp closure. Crafted with pride in USA.;;;;14K Yellow Gold;Overnight;Diamond Bracelets;;;78;2.75ctw;H/I;I1;$4 995 ;;;;
70191;70191;14k Rose Gold Diamond and Fleur-de-lis Bracelet ;Ornate and brilliant, this diamond bracelet features bead set diamonds set between stations of high polished fleur-de-lis. Crafted with pride in USA. ;14k Rose Gold Diamond and Fleur-de-lis Bracelet ;Ornate and brilliant, this diamond bracelet features bead set diamonds set between stations of high polished fleur-de-lis. Crafted with pride in USA. ;;;;14K Rose Gold ;Overnight;Diamond Bracelets;;;50;1.00ctw;H/I;I1;$2 500,00 ;;;;
70191;70191;14k White Gold Diamond and Fleur-de-lis  Bracelet ;Ornate and brilliant, this diamond bracelet features bead set diamonds set between stations of high polished fleur-de-lis. Crafted with pride in USA. ;14k White Gold Diamond and Fleur-de-lis  Bracelet ;Ornate and brilliant, this diamond bracelet features bead set diamonds set between stations of high polished fleur-de-lis. Crafted with pride in USA. ;;;;14K White Gold ;Overnight;Diamond Bracelets;;;50;1.00ctw;H/I;I1;$2 500,00 ;;;;
70191;70191;14k Yellow Gold Diamond and Fleur-de-lis  Bracelet ;Ornate and brilliant, this diamond bracelet features bead set diamonds set between stations of high polished fleur-de-lis. Crafted with pride in USA. ;14k Yellow Gold Diamond and Fleur-de-lis  Bracelet ;Ornate and brilliant, this diamond bracelet features bead set diamonds set between stations of high polished fleur-de-lis. Crafted with pride in USA. ;;;;14K Yellow Gold;Overnight;Diamond Bracelets;;;50;1.00ctw;H/I;I1;$2 500,00 ;;;;
70439;70439;14k Rose Gold Diamond Fashion Bracelet ;Classic and beautiful, this bracelet features stations of round diamonds set in a floral design between high polished accents. Crafted with pride in USA.;14k Rose Gold Diamond Fashion Bracelet ;Classic and beautiful, this bracelet features stations of round diamonds set in a floral design between high polished accents. Crafted with pride in USA.;;;;14K Rose Gold ;Overnight;Diamond Bracelets;;;88;2.00ctw;H/I;I1;$3 500 ;;;;
70439;70439;14k White Gold Diamond Fashion Bracelet ;Classic and beautiful, this bracelet features stations of round diamonds set in a floral design between high polished accents. Crafted with pride in USA.;14k White Gold Diamond Fashion Bracelet ;Classic and beautiful, this bracelet features stations of round diamonds set in a floral design between high polished accents. Crafted with pride in USA.;;;;14K White Gold ;Overnight;Diamond Bracelets;;;88;2.00ctw;H/I;I1;$3 500 ;;;;
70439;70439;14k Yellow Gold Diamond Fashion Bracelet ;Classic and beautiful, this bracelet features stations of round diamonds set in a floral design between high polished accents. Crafted with pride in USA.;14k Yellow Gold Diamond Fashion Bracelet ;Classic and beautiful, this bracelet features stations of round diamonds set in a floral design between high polished accents. Crafted with pride in USA.;;;;14K Yellow Gold;Overnight;Diamond Bracelets;;;88;2.00ctw;H/I;I1;$3 500 ;;;;
70437;70437;14k Rose Gold Diamond Fashion Bracelet ;Traditional and elegant, this diamond bracelet features sections of three round prong set diamonds set between high polished marquise shapes. Crafted with pride in USA.;14k Rose Gold Diamond Fashion Bracelet ;Traditional and elegant, this diamond bracelet features sections of three round prong set diamonds set between high polished marquise shapes. Crafted with pride in USA.;;;;14K Rose Gold ;Overnight;Diamond Bracelets;;;42;1.00ctw;H/I;I1;$2 350 ;;;;
70437;70437;14k White Gold Diamond Fashion Bracelet ;Traditional and elegant, this diamond bracelet features sections of three round prong set diamonds set between high polished marquise shapes. Crafted with pride in USA.;14k White Gold Diamond Fashion Bracelet ;Traditional and elegant, this diamond bracelet features sections of three round prong set diamonds set between high polished marquise shapes. Crafted with pride in USA.;;;;14K White Gold ;Overnight;Diamond Bracelets;;;42;1.00ctw;H/I;I1;$2 350 ;;;;
70437;70437;14k Yellow Gold Diamond Fashion Bracelet ;Traditional and elegant, this diamond bracelet features sections of three round prong set diamonds set between high polished marquise shapes. Crafted with pride in USA.;14k Yellow Gold Diamond Fashion Bracelet ;Traditional and elegant, this diamond bracelet features sections of three round prong set diamonds set between high polished marquise shapes. Crafted with pride in USA.;;;;14K Yellow Gold;Overnight;Diamond Bracelets;;;42;1.00ctw;H/I;I1;$2 350 ;;;;
70301;70301;14k Rose Gold Ornate Diamond Fashion Bracelet ;Ornate and beautiful, this diamond bracelet features textured square stations with one round diamond set between rows of bead set diamonds. Crafted with pride in USA. ;14k Rose Gold Ornate Diamond Fashion Bracelet ;Ornate and beautiful, this diamond bracelet features textured square stations with one round diamond set between rows of bead set diamonds. Crafted with pride in USA. ;;;;14K Rose Gold ;Overnight;Diamond Bracelets;;;44;0.50ctw;H/I;I1;$2 100 ;;;;
70301;70301;14k White Gold Ornate Diamond Fashion Bracelet ;Ornate and beautiful, this diamond bracelet features textured square stations with one round diamond set between rows of bead set diamonds. Crafted with pride in USA. ;14k White Gold Ornate Diamond Fashion Bracelet ;Ornate and beautiful, this diamond bracelet features textured square stations with one round diamond set between rows of bead set diamonds. Crafted with pride in USA. ;;;;14K White Gold ;Overnight;Diamond Bracelets;;;44;0.50ctw;H/I;I1;$2 100 ;;;;
70301;70301;14k Yellow Gold Ornate Diamond Fashion Bracelet ;Ornate and beautiful, this diamond bracelet features textured square stations with one round diamond set between rows of bead set diamonds. Crafted with pride in USA. ;14k Yellow Gold Ornate Diamond Fashion Bracelet ;Ornate and beautiful, this diamond bracelet features textured square stations with one round diamond set between rows of bead set diamonds. Crafted with pride in USA. ;;;;14K Yellow Gold;Overnight;Diamond Bracelets;;;44;0.50ctw;H/I;I1;$2 100 ;;;;
70326;70326;14k Rose Gold Bezel Set Diamond Fashion Bracelet ;Traditional in style, this lovely diamond bracelet features nine round bezel set diamonds set on a textured bracelet. Crafted with pride in USA.;14k Rose Gold Bezel Set Diamond Fashion Bracelet ;Traditional in style, this lovely diamond bracelet features nine round bezel set diamonds set on a textured bracelet. Crafted with pride in USA.;;;;14K Rose Gold ;Overnight;Diamond Bracelets;;;9;0.50ctw;H/I;I1;$1 650 ;;;;
70326;70326;14k White Gold Bezel Set Diamond Fashion Bracelet ;Traditional in style, this lovely diamond bracelet features nine round bezel set diamonds set on a textured bracelet. Crafted with pride in USA.;14k White Gold Bezel Set Diamond Fashion Bracelet ;Traditional in style, this lovely diamond bracelet features nine round bezel set diamonds set on a textured bracelet. Crafted with pride in USA.;;;;14K White Gold ;Overnight;Diamond Bracelets;;;9;0.50ctw;H/I;I1;$1 650 ;;;;
70326;70326;14k Yellow Gold Bezel Set Diamond Fashion Bracelet ;Traditional in style, this lovely diamond bracelet features nine round bezel set diamonds set on a textured bracelet. Crafted with pride in USA.;14k Yellow Gold Bezel Set Diamond Fashion Bracelet ;Traditional in style, this lovely diamond bracelet features nine round bezel set diamonds set on a textured bracelet. Crafted with pride in USA.;;;;14K Yellow Gold;Overnight;Diamond Bracelets;;;9;0.50ctw;H/I;I1;$1 650 ;;;;
70322;70322;14k Rose Gold Multi-Shape Diamond Fashion Bracelet ;This stylish diamond bracelet features stations of square and round diamond clusters ;14k Rose Gold Multi-Shape Diamond Fashion Bracelet ;This stylish diamond bracelet features stations of square and round diamond clusters ;;;;14K Rose Gold ;Overnight;Diamond Bracelets;;;64;0.50ctw;H/I;I1;$2 150 ;;;;
70322;70322;14k White Gold Multi-Shape Diamond Fashion Bracelet ;This stylish diamond bracelet features stations of square and round diamond clusters ;14k White Gold Multi-Shape Diamond Fashion Bracelet ;This stylish diamond bracelet features stations of square and round diamond clusters ;;;;14K White Gold ;Overnight;Diamond Bracelets;;;64;0.50ctw;H/I;I1;$2 150 ;;;;
70322;70322;14k Yellow Gold Multi-Shape Diamond Fashion Bracelet ;This stylish diamond bracelet features stations of square and round diamond clusters ;14k Yellow Gold Multi-Shape Diamond Fashion Bracelet ;This stylish diamond bracelet features stations of square and round diamond clusters ;;;;14K Yellow Gold;Overnight;Diamond Bracelets;;;64;0.50ctw;H/I;I1;$2 150 ;;;;
70328;70328;14k Rose Gold Square Station Diamond Fashion Bracelet ;Fashionably brilliant, this diamond bracelet features seven square cluster stations of diamonds on a high polished twisted band. Crafted with pride in USA. ;14k Rose Gold Square Station Diamond Fashion Bracelet ;Fashionably brilliant, this diamond bracelet features seven square cluster stations of diamonds on a high polished twisted band. Crafted with pride in USA. ;;;;14K Rose Gold ;Overnight;Diamond Bracelets;;;63;1.00ctw;H/I;I1;$3 150 ;;;;
70328;70328;14k White Gold Square Station Diamond Fashion Bracelet ;Fashionably brilliant, this diamond bracelet features seven square cluster stations of diamonds on a high polished twisted band. Crafted with pride in USA. ;14k White Gold Square Station Diamond Fashion Bracelet ;Fashionably brilliant, this diamond bracelet features seven square cluster stations of diamonds on a high polished twisted band. Crafted with pride in USA. ;;;;14K White Gold ;Overnight;Diamond Bracelets;;;63;1.00ctw;H/I;I1;$3 150 ;;;;
70328;70328;14k Yellow Gold Square Station Diamond Fashion Bracelet ;Fashionably brilliant, this diamond bracelet features seven square cluster stations of diamonds on a high polished twisted band. Crafted with pride in USA. ;14k Yellow Gold Square Station Diamond Fashion Bracelet ;Fashionably brilliant, this diamond bracelet features seven square cluster stations of diamonds on a high polished twisted band. Crafted with pride in USA. ;;;;14K Yellow Gold;Overnight;Diamond Bracelets;;;63;1.00ctw;H/I;I1;$3 150 ;;;;
70319;70319;14k Rose Gold Oval Station Diamond Fashion Bracelet ;Sparkling with style, this diamond fashion bracelet features eight oval cluster stations of bead set diamonds set on a basketweave band. Crafted with pride in USA. ;14k Rose Gold Oval Station Diamond Fashion Bracelet ;Sparkling with style, this diamond fashion bracelet features eight oval cluster stations of bead set diamonds set on a basketweave band. Crafted with pride in USA. ;;;;14K Rose Gold ;Overnight;Diamond Bracelets;;;72;0.50ctw;H/I;I1;$2 150 ;;;;
70319;70319;14k White Gold Oval Station Diamond Fashion Bracelet ;Sparkling with style, this diamond fashion bracelet features eight oval cluster stations of bead set diamonds set on a basketweave band. Crafted with pride in USA. ;14k White Gold Oval Station Diamond Fashion Bracelet ;Sparkling with style, this diamond fashion bracelet features eight oval cluster stations of bead set diamonds set on a basketweave band. Crafted with pride in USA. ;;;;14K White Gold ;Overnight;Diamond Bracelets;;;72;0.50ctw;H/I;I1;$2 150 ;;;;
70319;70319;14k Yellow Gold Oval Station Diamond Fashion Bracelet ;Sparkling with style, this diamond fashion bracelet features eight oval cluster stations of bead set diamonds set on a basketweave band. Crafted with pride in USA. ;14k Yellow Gold Oval Station Diamond Fashion Bracelet ;Sparkling with style, this diamond fashion bracelet features eight oval cluster stations of bead set diamonds set on a basketweave band. Crafted with pride in USA. ;;;;14K Yellow Gold;Overnight;Diamond Bracelets;;;72;0.50ctw;H/I;I1;$2 150 ;;;;
