Model;Sku;Product Name;Description;Meta Tag Title;Meta Tag Description;Meta Tag Keywords;Product Tags;Width;Metal;Manufacturer;Category1;Category 2;Category 3;Stone Breakdown;Diamond CTTW provided;Color;Clarity;Price 
851534;851534;Platinum 6mm Comfort Fit Hammered Wedding Ring;This attractive 6mm comfort fit wedding ring features a hammered finish in the center with a high polished edge. Crafted with pride in USA. ;Platinum 6mm Comfort Fit Hammered Wedding Ring;This attractive 6mm comfort fit wedding ring features a hammered finish in the center with a high polished edge. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;Platinum;Stuller;Modern;;;;;;;$2 095,00 
851538;851538;14k White Gold 6mm Comfort Fit Satin Finish Milgrain Wedding Ring;This 6mm wedding band features a satin finished center with a distinct milgrain edge. Crafted with pride in USA. ;14k White Gold 6mm Comfort Fit Satin Finish Milgrain Wedding Ring;This wedding band features a satin finished center with a distinct milgrain edge. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k White Gold;Stuller;Modern;;;;;;;$650,00 
851538;851538;14k Yellow Gold 6mm Comfort Fit Satin Finish Milgrain Wedding Ring;This 6mm wedding band features a satin finished center with a distinct milgrain edge. Crafted with pride in USA. ;14k Yellow Gold 6mm Comfort Fit Satin Finish Milgrain Wedding Ring;This wedding band features a satin finished center with a distinct milgrain edge. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k Yellow Gold;Stuller;Modern;;;;;;;$650,00 
851538;851538;14k Rose Gold 6mm Comfort Fit Satin Finish Milgrain Wedding Ring;This 6mm wedding band features a satin finished center with a distinct milgrain edge. Crafted with pride in USA. ;14k Rose Gold 6mm Comfort Fit Satin Finish Milgrain Wedding Ring;This wedding band features a satin finished center with a distinct milgrain edge. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k Rose Gold;Stuller;Modern;;;;;;;$650,00 
851538;851538;Platinum 6mm Comfort Fit Satin Finish Milgrain Wedding Ring;This 6mm wedding band features a satin finished center with a distinct milgrain edge. Crafted with pride in USA. ;Platinum 6mm Comfort Fit Satin Finish Milgrain Wedding Ring;This wedding band features a satin finished center with a distinct milgrain edge. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;Platinum;Stuller;Modern;;;;;;;$2 050,00 
851540;851540;14k White Gold 6mm Comfort Fit Knife Edge Milgrain Wedding Band ;This traditional 6mm comfort fit wedding ring features a knife edge design with milgrain edge. Crafted with pride in USA. ;14k White Gold 6mm Comfort Fit Knife Edge Milgrain Wedding Band ;This traditional 6mm comfort fit wedding ring features a knife edge design with milgrain edge. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k White Gold;Stuller;Modern;;;;;;;$695,00 
851540;851540;14k Yellow Gold 6mm Comfort Fit Knife Edge Milgrain Wedding Band ;This traditional 6mm comfort fit wedding ring features a knife edge design with milgrain edge. Crafted with pride in USA. ;14k Yellow Gold 6mm Comfort Fit Knife Edge Milgrain Wedding Band ;This traditional 6mm comfort fit wedding ring features a knife edge design with milgrain edge. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k Yellow Gold;Stuller;Modern;;;;;;;$695,00 
851540;851540;Platinum 6mm Comfort Fit Knife Edge Milgrain Wedding Band ;This traditional 6mm comfort fit wedding ring features a knife edge design with milgrain edge. Crafted with pride in USA. ;Platinum 6mm Comfort Fit Knife Edge Milgrain Wedding Band ;This traditional 6mm comfort fit wedding ring features a knife edge design with milgrain edge. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;Platinum;Stuller;Modern;;;;;;;$2 295,00 
851598;851598;14k White Gold 6mm Comfort Fit  Woven Wedding Ring;This distinct 6mm comfort fit wedding band features a woven textured center with a high polished edge. Crafted with pride in USA. ;14k White Gold 6mm Comfort Fit  Woven Wedding Ring;This distinct 6mm comfort fit wedding band features a woven textured center with a high polished edge. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k White Gold;Stuller;Modern;;;;;;;$895,00 
851601;851601;14k White Gold 6mm High Polished Coin Edge Wedding Ring;Traditional and distinctive, this 6mm wedding band features a high polish finish with a coin edge. Crafted with pride in USA. ;14k White Gold 6mm High Polished Coin Edge Wedding Ring;Traditional and distinctive, this 6mm wedding band features a high polish finish with a coin edge. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k White Gold;Stuller;Modern;;;;;;;$650,00 
851601;851601;14k Yellow Gold 6mm High Polished Coin Edge Wedding Ring;Traditional and distinctive, this 6mm wedding band features a high polish finish with a coin edge. Crafted with pride in USA. ;14k Yellow Gold 6mm High Polished Coin Edge Wedding Ring;Traditional and distinctive, this 6mm wedding band features a high polish finish with a coin edge. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k Yellow Gold;Stuller;Modern;;;;;;;$650,00 
851601;851601;14k Rose Gold 6mm High Polished Coin Edge Wedding Ring;Traditional and distinctive, this 6mm wedding band features a high polish finish with a coin edge. Crafted with pride in USA. ;14k Rose Gold 6mm High Polished Coin Edge Wedding Ring;Traditional and distinctive, this 6mm wedding band features a high polish finish with a coin edge. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k Rose Gold;Stuller;Modern;;;;;;;$650,00 
851601;851601;Platinum 6mm High Polished Coin Edge Wedding Ring;Traditional and distinctive, this 6mm wedding band features a high polish finish with a coin edge. Crafted with pride in USA. ;Platinum 6mm High Polished Coin Edge Wedding Ring;Traditional and distinctive, this 6mm wedding band features a high polish finish with a coin edge. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;Platinum;Stuller;Modern;;;;;;;$1 450,00 
851577;851577;14k White Gold 6mm Carved Edge Wedding Ring;Traditional with a twist, this 6mm wedding ring features a high polished finish with a carved pattern along the edges. Crafted with pride in USA. ;14k White Gold 6mm Carved Edge Wedding Ring;Traditional with a twist, this 6mm wedding ring features a high polished finish with a carved pattern along the edges. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k White Gold;Stuller;Modern;;;;;;;$895,00 
851577;851577;14k Yellow Gold 6mm Carved Edge Wedding Ring;Traditional with a twist, this 6mm wedding ring features a high polished finish with a carved pattern along the edges. Crafted with pride in USA. ;14k Yellow Gold 6mm Carved Edge Wedding Ring;Traditional with a twist, this 6mm wedding ring features a high polished finish with a carved pattern along the edges. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k Yellow Gold;Stuller;Modern;;;;;;;$895,00 
851577;851577;14k Rose Gold 6mm Carved Edge Wedding Ring;Traditional with a twist, this 6mm wedding ring features a high polished finish with a carved pattern along the edges. Crafted with pride in USA. ;14k Rose Gold 6mm Carved Edge Wedding Ring;Traditional with a twist, this 6mm wedding ring features a high polished finish with a carved pattern along the edges. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k Rose Gold;Stuller;Modern;;;;;;;$895,00 
851577;851577;Platinum 6mm Carved Edge Wedding Ring;Traditional with a twist, this 6mm wedding ring features a high polished finish with a carved pattern along the edges. Crafted with pride in USA. ;Platinum 6mm Carved Edge Wedding Ring;Traditional with a twist, this 6mm wedding ring features a high polished finish with a carved pattern along the edges. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;Platinum;Stuller;Modern;;;;;;;$1 850,00 
851268;851268;14k White Gold 7mm Grooved Satin Finish Wedding Ring;This handsome 7mm wedding ring features a satin finish with a grooved detail. Crafted with pride in USA. ;14k White Gold 7mm Grooved Satin Finish Wedding Ring;This handsome 7mm wedding ring features a satin finish with a grooved detail. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;7mm;14k White Gold;Stuller;Modern;;;;;;;$995,00 
851212;851212;14k White Gold 6mm Satin Finish Beveled Edge Wedding Ring;This attractive 6mm wedding band features a satin finished center with a high polished beveled edge. Crafted with pride in USA.;14k White Gold 6mm Satin Finish Beveled Edge Wedding Ring;This attractive 6mm wedding band features a satin finished center with a high polished beveled edge. Crafted with pride in USA.;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k White Gold;Stuller;Modern;;;;;;;$850,00 
851212;851212;Platinum 6mm Satin Finish Beveled Edge Wedding Ring;This attractive 6mm wedding band features a satin finished center with a high polished beveled edge. Crafted with pride in USA.;Platinum 6mm Satin Finish Beveled Edge Wedding Ring;This attractive 6mm wedding band features a satin finished center with a high polished beveled edge. Crafted with pride in USA.;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;Platinum;Stuller;Modern;;;;;;;$1 850,00 
851334;851334;14k White Gold 7mm Textured Wedding Ring;This stylish 7mm wedding band features a textured center with a high polished edge. Crafted with pride in USA.;14k White Gold 7mm Textured Wedding Ring;This stylish 7mm wedding band features a textured center with a high polished edge. Crafted with pride in USA.;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k White Gold;Stuller;Modern;;;;;;;$795,00 
851334;851334;14k Yellow Gold 7mm Textured Wedding Ring;This stylish 7mm wedding band features a textured center with a high polished edge. Crafted with pride in USA.;14k Yellow Gold 7mm Textured Wedding Ring;This stylish 7mm wedding band features a textured center with a high polished edge. Crafted with pride in USA.;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k Yellow Gold;Stuller;Modern;;;;;;;$795,00 
851334;851334;Platinum 7mm Textured Wedding Ring;This stylish 7mm wedding band features a textured center with a high polished edge. Crafted with pride in USA.;Platinum 7mm Textured Wedding Ring;This stylish 7mm wedding band features a textured center with a high polished edge. Crafted with pride in USA.;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;Platinum;Stuller;Modern;;;;;;;$1 650,00 
851213;851213;14k White Gold 6mm Satin Finished Beveled Edge Wedding Ring;Traditional in style, this 6mm wedding ring features a satin finished center with a high polished beveled edge. Crafted with pride in USA.;14k White Gold 6mm Satin Finished Beveled Edge Wedding Ring;Traditional in style, this 6mm wedding ring features a satin finished center with a high polished beveled edge. Crafted with pride in USA.;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k White Gold;Stuller;Modern;;;;;;;$850,00 
