Model;Sku;Product Name;Description;Meta Tag Title;Meta Tag Description;Meta Tag Keywords;Product Tags;Width;Metal;Manufacturer;Category1;Category 2;Category 3;Stone Breakdown;Diamond CTTW provided;Color;Clarity;Price ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832435;832435;14k White Gold Halo Style Pendant for Emerald Cut Stone;This stunning halo pendant features one row of pave set diamonds surrounding the emerald cut center stone of your choice on an 18 inch cable chain. ;14k White Gold Halo Style Pendant for Emerald Cut Stone;This stunning halo pendant features one row of pave set diamonds surrounding the emerald cut center stone of your choice. ;Diamond, diamond necklace, diamond pendant, diamond halo, halo pendant, halo necklace, 18k gold,gold,14k gold,platinum, jewelry, gift, birthday, anniversary, rose gold, white gold, yellow gold;;;14k White Gold;Overnight;Diamond Pendant;;;24;0.20 ctw;H-I;SI2;$895,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832435;832435;18k White Gold Halo Style Pendant for Emerald Cut Stone;This stunning halo pendant features one row of pave set diamonds surrounding the emerald cut center stone of your choice on an 18 inch cable chain. ;14k White Gold Halo Style Pendant for Emerald Cut Stone;This stunning halo pendant features one row of pave set diamonds surrounding the emerald cut center stone of your choice. ;Diamond, diamond necklace, diamond pendant, diamond halo, halo pendant, halo necklace, 18k gold,gold,14k gold,platinum, jewelry, gift, birthday, anniversary, rose gold, white gold, yellow gold;;;18k White Gold;Overnight;Diamond Pendant;;;24;0.20 ctw;H-I;SI2;$1 050,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
831481;831481;14k White Gold Round Diamond Halo Pendant ;Classically beautiful, this halo diamond pendant will accent the round center stone of your choice perfectly on an 18 inch cable chain. ;14k White Gold Round Diamond Halo Pendant ;Classically beautiful, this halo diamond pendant will accent the round center stone of your choice perfectly. ;Diamond, diamond necklace, diamond pendant, diamond halo, halo pendant, halo necklace, 18k gold,gold,14k gold,platinum, jewelry, gift, birthday, anniversary, rose gold, white gold, yellow gold;;;14k White Gold;Overnight;Diamond Pendant;;;22;0.17 ctw;H-I;SI2;$795,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
831481;831481;18k White Gold Round Diamond Halo Pendant ;Classically beautiful, this halo diamond pendant will accent the round center stone of your choice perfectly on an 18 inch cable chain. ;18k White Gold Round Diamond Halo Pendant ;Classically beautiful, this halo diamond pendant will accent the round center stone of your choice perfectly. ;Diamond, diamond necklace, diamond pendant, diamond halo, halo pendant, halo necklace, 18k gold,gold,14k gold,platinum, jewelry, gift, birthday, anniversary, rose gold, white gold, yellow gold;;;18k White Gold;Overnight;Diamond Pendant;;;22;0.17 ctw;H-I;SI2;$950,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
831371;831371;14k White Gold Round Diamond Halo Pendant ;Classic and elegant, this halo diamond pendant will accent the round center stone of your choice perfectly on an 18 inch cable chain. ;14k White Gold Round Diamond Halo Pendant ;Classic and elegant, this halo diamond pendant will accent the round center stone of your choice perfectly on an 18 inch cable chain. ;Diamond, diamond necklace, diamond pendant, diamond halo, halo pendant, halo necklace, 18k gold,gold,14k gold,platinum, jewelry, gift, birthday, anniversary, rose gold, white gold, yellow gold;;;14k White Gold;Overnight;Diamond Pendant;;;16;0.17 ctw;H-I;SI2;$795,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
831371;831371;18k White Gold Round Diamond Halo Pendant ;Classic and elegant, this halo diamond pendant will accent the round center stone of your choice perfectly on an 18 inch cable chain. ;18k White Gold Round Diamond Halo Pendant ;Classic and elegant, this halo diamond pendant will accent the round center stone of your choice perfectly on an 18 inch cable chain. ;Diamond, diamond necklace, diamond pendant, diamond halo, halo pendant, halo necklace, 18k gold,gold,14k gold,platinum, jewelry, gift, birthday, anniversary, rose gold, white gold, yellow gold;;;18k White Gold;Overnight;Diamond Pendant;;;16;0.17 ctw;H-I;SI2;$950,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832346;832346;14k White Gold Round Diamond Halo Pendant ;This beautiful round diamond halo pendant is made to showcase the round center stone of your choice on an 18 inch chain. ;14k White Gold Round Diamond Halo Pendant ;This beautiful round diamond halo pendant is made to showcase the round center stone of your choice on an 18 inch chain. ;Diamond, diamond necklace, diamond pendant, diamond halo, halo pendant, halo necklace, 18k gold,gold,14k gold,platinum, jewelry, gift, birthday, anniversary, rose gold, white gold, yellow gold;;;14k White Gold;Overnight;Diamond Pendant;;;25;0.20 ctw;H-I;SI2;$895,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832346;832346;18k White Gold Round Diamond Halo Pendant ;This beautiful round diamond halo pendant is made to showcase the round center stone of your choice on an 18 inch chain. ;18k White Gold Round Diamond Halo Pendant ;This beautiful round diamond halo pendant is made to showcase the round center stone of your choice on an 18 inch chain. ;Diamond, diamond necklace, diamond pendant, diamond halo, halo pendant, halo necklace, 18k gold,gold,14k gold,platinum, jewelry, gift, birthday, anniversary, rose gold, white gold, yellow gold;;;18k White Gold;Overnight;Diamond Pendant;;;25;0.20 ctw;H-I;SI2;$1 050,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832345;832345;14k White Gold Double Round Halo Pendant;This stylish double round halo pendant will highlight the center stone of your choice beautifully. Pendant comes with an 18 inch cable chain. ;14k White Gold Double Round Halo Pendant;This stylish double round halo pendant will highlight the center stone of your choice beautifully. Pendant comes with an 18 inch cable chain. ;Diamond, diamond necklace, diamond pendant, diamond halo, halo pendant, halo necklace, 18k gold,gold,14k gold,platinum, jewelry, gift, birthday, anniversary, rose gold, white gold, yellow gold;;;14k White Gold;Overnight;Diamond Pendant;;;45;0.34 ctw;H-I;SI2;$1 295,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832345;832345;18k White Gold Double Round Halo Pendant;This stylish double round halo pendant will highlight the center stone of your choice beautifully. Pendant comes with an 18 inch cable chain. ;18k White Gold Double Round Halo Pendant;This stylish double round halo pendant will highlight the center stone of your choice beautifully. Pendant comes with an 18 inch cable chain. ;Diamond, diamond necklace, diamond pendant, diamond halo, halo pendant, halo necklace, 18k gold,gold,14k gold,platinum, jewelry, gift, birthday, anniversary, rose gold, white gold, yellow gold;;;18k White Gold;Overnight;Diamond Pendant;;;45;0.34 ctw;H-I;SI2;$1 495,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832190;832190;14k White Gold Diamond Halo Pendant;This stylish halo pendant features an X shape bail above the halo to make a truly unique and beautiful statement. Pendant comes with an 18 inch cable chain. ;14k White Gold Diamond Halo Pendant;This stylish halo pendant features an X shape bail above the halo to make a truly unique and beautiful statement. Pendant comes with an 18 inch cable chain. ;Diamond, diamond necklace, diamond pendant, diamond halo, halo pendant, halo necklace, 18k gold,gold,14k gold,platinum, jewelry, gift, birthday, anniversary, rose gold, white gold, yellow gold;;;14k White Gold;Overnight;Diamond Pendant;;;44;0.20 ctw;H-I;SI2;$1 095,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832190;832190;18k White Gold Diamond Halo Pendant;This stylish halo pendant features an X shape bail above the halo to make a truly unique and beautiful statement. Pendant comes with an 18 inch cable chain. ;18k White Gold Diamond Halo Pendant;This stylish halo pendant features an X shape bail above the halo to make a truly unique and beautiful statement. Pendant comes with an 18 inch cable chain. ;Diamond, diamond necklace, diamond pendant, diamond halo, halo pendant, halo necklace, 18k gold,gold,14k gold,platinum, jewelry, gift, birthday, anniversary, rose gold, white gold, yellow gold;;;18k White Gold;Overnight;Diamond Pendant;;;44;0.20 ctw;H-I;SI2;$1 295,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832317;832317;14k White Gold Halo Pendant for Round Stone;This elegant halo style pendant is beautifully made to showcase the round center stone of your choice. Pendant comes with an 18 inch cable chain. ;14k White Gold Halo Pendant for Round Stone;This elegant halo style pendant is beautifully made to showcase the round center stone of your choice. Pendant comes with an 18 inch cable chain. ;Diamond, diamond necklace, diamond pendant, diamond halo, halo pendant, halo necklace, 18k gold,gold,14k gold,platinum, jewelry, gift, birthday, anniversary, rose gold, white gold, yellow gold;;;14k White Gold;Overnight;Diamond Pendant;;;21;0.63 ctw;H-I;SI2;$1 695,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832317;832317;18k White Gold Halo Pendant for Round Stone;This elegant halo style pendant is beautifully made to showcase the round center stone of your choice. Pendant comes with an 18 inch cable chain. ;18k White Gold Halo Pendant for Round Stone;This elegant halo style pendant is beautifully made to showcase the round center stone of your choice. Pendant comes with an 18 inch cable chain. ;Diamond, diamond necklace, diamond pendant, diamond halo, halo pendant, halo necklace, 18k gold,gold,14k gold,platinum, jewelry, gift, birthday, anniversary, rose gold, white gold, yellow gold;;;18k White Gold;Overnight;Diamond Pendant;;;21;0.63 ctw;H-I;SI2;$1 895,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
831563;831563;14k White Gold Vintage Style Halo Pendant;This vintage style diamond halo pendant  will beautifully accent the round center stone of your choice. Pendant comes with an 18 inch cable chain. ;14k White Gold Vintage Style Halo Pendant;This vintage style diamond halo pendant  will beautifully accent the round center stone of your choice. Pendant comes with an 18 inch cable chain. ;Diamond, diamond necklace, diamond pendant, diamond halo, halo pendant, halo necklace, 18k gold,gold,14k gold,platinum, jewelry, gift, birthday, anniversary, rose gold, white gold, yellow gold;;;14k White Gold;Overnight;Diamond Pendant;;;16;0.17 ctw;H-I;SI2;$795,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
